Inlet_Steam_Temperature,Outlet Steam Temperature ( C ),Steam_Pressure_at_Boiler_Outlet,Feedwater_Temperature,Steam Flow Rate Kg/h,Feed water temperature Kg/h,Boiler efficiency  %,Turbine efficiency %,Steam quantity %,CO2 emission rate Kg/h,Boliler pressure drop bar,Condenser cooling water flow rate m^3/h,Steam turbile RPM,Generator efficiency,Electrical power output MW
543.8497597,151.8497466,169.4768575,221.2888468,64890.52041,644100,91.4,40.61715504,98.4,2915.406743,0.3,3210.50178,4887.171429,126.1841073,372.5864364
543.8499592,151.8499455,169.4773124,221.2891996,64891.34939,650000,90,40.6171722,98,2915.646612,0.5,3210.550721,4887.30989,126.1872033,372.5921858
543.8501589,151.850145,169.4777115,221.289558,64892.11678,655000,89,40.61718935,97,2915.888205,0.6,3210.599664,4887.448352,126.1902993,372.5980789
543.8503579,151.8503444,169.478157,221.2899155,64892.70624,645000,91,40.6172065,99,2916.112274,0.4,3210.648594,4887.586813,126.1933953,372.6037856
543.8505576,151.850544,169.4786433,221.2902747,64893.38345,660000,88,40.61722366,96,2916.320084,0.7,3210.697535,4887.725275,126.1964912,372.6094033
543.850757,151.8507437,169.4791422,221.2906253,64893.94934,640000,92,40.61724081,98.5,2916.501505,0.3,3210.746425,4887.863736,126.1995872,372.6152248
543.8509565,151.8509432,169.4796136,221.2909748,64894.71621,648500,89.5,40.61725796,97,2916.702747,0.6,3210.795313,4888.002198,126.2026832,372.620938
543.8511556,151.8511428,169.4800898,221.2913331,64895.27653,645800,90.2,40.61727512,98.2,2916.934817,0.5,3210.844251,4888.140659,126.2057792,372.6267921
543.8513551,151.8513418,169.4805818,221.2916924,64895.97259,648200,91.2,40.61729227,99.2,2917.172606,0.3,3210.893153,4888.279121,126.2088751,372.6324195
543.8515542,151.8515413,169.4810356,221.2920457,64896.53369,652800,89.7,40.61730942,97.8,2917.409454,0.5,3210.942149,4888.417582,126.2119711,372.6380776
543.8517539,151.8517403,169.4814925,221.2923969,64897.08803,647500,90.5,40.61732658,98.6,2917.610005,0.4,3210.991099,4888.556044,126.2150671,372.6437108
543.8519533,151.8519395,169.4819024,221.2927533,64897.99057,651200,89.8,40.61734373,97.9,2917.811734,0.5,3211.040008,4888.694505,126.2181631,372.6495574
543.8521522,151.852139,169.4823645,221.2931091,64898.70942,647000,91.2,40.61736088,99.3,2918.0065,0.3,3211.088975,4888.832967,126.221259,372.6553194
543.8523515,151.8523383,169.4828001,221.2934627,64899.30053,648200,90.7,40.61737804,98.9,2918.212024,0.4,3211.137883,4888.971429,126.224355,372.6611021
543.8525504,151.8525374,169.4832043,221.2938171,64900.07784,644100,91.4,40.61739519,98.4,2918.421224,0.3,3211.186842,4889.10989,126.227451,372.6667883
543.8527494,151.8527367,169.4836318,221.2941731,64900.88509,650000,90,40.61741234,98,2918.649848,0.5,3211.235739,4889.248352,126.230547,372.6724278
543.8529485,151.8529357,169.4841177,221.2945279,64901.47653,655000,89,40.6174295,97,2918.856286,0.6,3211.284717,4889.386813,126.2336429,372.678045
543.8531477,151.8531349,169.4845639,221.2948773,64902.38218,645000,91,40.61744665,99,2919.040382,0.4,3211.333689,4889.525275,126.2367389,372.683832
543.8533474,151.8533343,169.4850632,221.2952263,64903.00295,660000,88,40.6174638,96,2919.267653,0.7,3211.382605,4889.663736,126.2398349,372.6896282
543.8535463,151.8535335,169.4855305,221.2955762,64903.83002,640000,92,40.61748096,98.5,2919.51205,0.3,3211.431495,4889.802198,126.2429309,372.6952182
543.8537456,151.8537326,169.4859887,221.295931,64904.48738,648500,89.5,40.61749811,97,2919.760894,0.6,3211.48049,4889.940659,126.2460268,372.7010841
543.853945,151.8539318,169.4863897,221.2962814,64905.38383,645800,90.2,40.61751527,98.2,2919.973461,0.5,3211.529482,4890.079121,126.2491228,372.7067409
543.8541446,151.8541308,169.486863,221.2966359,64906.03155,648200,91.2,40.61753242,99.2,2920.173987,0.3,3211.578432,4890.217582,126.2522188,372.7126041
543.8543435,151.8543304,169.4873148,221.2969883,64906.76371,652800,89.7,40.61754957,97.8,2920.413039,0.5,3211.62738,4890.356044,126.2553148,372.7182385
543.8545429,151.8545294,169.4877702,221.2973377,64907.4715,647500,90.5,40.61756673,98.6,2920.658836,0.4,3211.676305,4890.494505,126.2584107,372.7241006
543.8547424,151.8547285,169.4882339,221.2976867,64908.26088,651200,89.8,40.61758388,97.9,2920.908759,0.5,3211.725204,4890.632967,126.2615067,372.7298141
543.8549419,151.8549276,169.48869,221.298045,64908.89272,647000,91.2,40.61760103,99.3,2921.160709,0.3,3211.774148,4890.771429,126.2646027,372.7355627
543.8551413,151.8551272,169.4891562,221.2984004,64909.602,648200,90.7,40.61761819,98.9,2921.415062,0.4,3211.823071,4890.90989,126.2676987,372.7412833
543.8553406,151.8553262,169.4896175,221.2987553,64910.46338,644100,91.4,40.61763534,98.4,2921.594889,0.3,3211.872024,4891.048352,126.2707946,372.7469863
543.8555397,151.8555255,169.4900641,221.2991088,64911.26917,650000,90,40.61765249,98,2921.850144,0.5,3211.920913,4891.186813,126.2738906,372.752651
543.8557392,151.8557244,169.4904682,221.2994642,64911.98917,655000,89,40.61766965,97,2922.040496,0.6,3211.969848,4891.325275,126.2769866,372.7582824
543.8559386,151.8559238,169.4908797,221.2998223,64912.91432,645000,91,40.6176868,99,2922.265592,0.4,3212.018839,4891.463736,126.2800826,372.764137
543.856138,151.8561232,169.4912879,221.3001754,64913.82526,660000,88,40.61770395,96,2922.506839,0.7,3212.067794,4891.602198,126.2831785,372.7700275
543.8563371,151.8563224,169.4917163,221.3005299,64914.71544,640000,92,40.61772111,98.5,2922.757476,0.3,3212.116738,4891.740659,126.2862745,372.7756428
543.8565367,151.8565219,169.4921636,221.3008849,64915.42577,648500,89.5,40.61773826,97,2922.939114,0.6,3212.16571,4891.879121,126.2893705,372.7812942
543.856736,151.8567213,169.4926104,221.301238,64916.346,645800,90.2,40.61775541,98.2,2923.13961,0.5,3212.214684,4892.017582,126.2924665,372.7871882
543.8569352,151.8569206,169.4930638,221.3015976,64916.95874,648200,91.2,40.61777257,99.2,2923.362291,0.3,3212.263639,4892.156044,126.2955624,372.7928377
543.8571346,151.8571197,169.4934879,221.3019546,64917.85894,652800,89.7,40.61778972,97.8,2923.57384,0.5,3212.312582,4892.294505,126.2986584,372.7984891
543.8573343,151.857319,169.4939628,221.3023054,64918.47006,647500,90.5,40.61780687,98.6,2923.773202,0.4,3212.361511,4892.432967,126.3017544,372.8042733
543.8575337,151.8575181,169.4943685,221.3026551,64919.10952,651200,89.8,40.61782403,97.9,2924.010246,0.5,3212.410487,4892.571429,126.3048504,372.8100194
543.8577329,151.8577173,169.4948094,221.3030126,64919.79217,647000,91.2,40.61784118,99.3,2924.222877,0.3,3212.459387,4892.70989,126.3079463,372.8156984
543.8579323,151.8579167,169.4952592,221.3033617,64920.42784,648200,90.7,40.61785834,98.9,2924.420995,0.4,3212.508287,4892.848352,126.3110423,372.8213421
543.8581318,151.8581161,169.4957285,221.3037131,64921.17656,644100,91.4,40.61787549,98.4,2924.653469,0.3,3212.557281,4892.986813,126.3141383,372.8271163
543.8583308,151.8583158,169.4962164,221.3040685,64921.92607,650000,90,40.61789264,98,2924.876438,0.5,3212.606253,4893.125275,126.3172343,372.8328688
543.8585303,151.8585149,169.4966546,221.3044209,64922.66535,655000,89,40.6179098,97,2925.08773,0.6,3212.655187,4893.263736,126.3203302,372.8385772
543.8587298,151.8587145,169.4970828,221.3047781,64923.40892,645000,91,40.61792695,99,2925.342033,0.4,3212.704116,4893.402198,126.3234262,372.8444118
543.8589293,151.8589141,169.4975625,221.3051363,64923.97669,660000,88,40.6179441,96,2925.579392,0.7,3212.753093,4893.540659,126.3265222,372.8501553
543.8591288,151.8591136,169.497996,221.3054917,64924.68856,640000,92,40.61796126,98.5,2925.79865,0.3,3212.802016,4893.679121,126.3296182,372.8558086
543.8593281,151.8593128,169.4984334,221.3058447,64925.58051,648500,89.5,40.61797841,97,2926.023979,0.6,3212.850968,4893.817582,126.3327141,372.8616918
543.8595278,151.8595117,169.4989082,221.3062038,64926.32207,645800,90.2,40.61799556,98.2,2926.220248,0.5,3212.899951,4893.956044,126.3358101,372.8675267
543.8597273,151.8597112,169.4993992,221.3065545,64927.07491,648200,91.2,40.61801272,99.2,2926.472925,0.3,3212.94894,4894.094505,126.3389061,372.8734042
543.8599265,151.8599105,169.4998529,221.3069097,64927.84865,652800,89.7,40.61802987,97.8,2926.663731,0.5,3212.997861,4894.232967,126.3420021,372.8792189
543.8601257,151.8601099,169.5002691,221.3072656,64928.4865,647500,90.5,40.61804702,98.6,2926.90134,0.4,3213.046858,4894.371429,126.345098,372.8848465
543.8603249,151.8603089,169.5006736,221.3076161,64929.28562,651200,89.8,40.61806418,97.9,2927.127293,0.5,3213.095817,4894.50989,126.348194,372.890711
543.8605238,151.860508,169.5010864,221.3079754,64930.19221,647000,91.2,40.61808133,99.3,2927.369698,0.3,3213.144718,4894.648352,126.35129,372.8965262
543.8607228,151.8607072,169.5015465,221.3083247,64930.82,648200,90.7,40.61809848,98.9,2927.568588,0.4,3213.193671,4894.786813,126.354386,372.9022687
543.8609222,151.8609061,169.5020416,221.3086808,64931.47738,644100,91.4,40.61811564,98.4,2927.781229,0.3,3213.242561,4894.925275,126.3574819,372.9080099
543.8611219,151.8611052,169.5024903,221.3090388,64932.16933,650000,90,40.61813279,98,2928.036656,0.5,3213.291531,4895.063736,126.3605779,372.9137832
543.8613209,151.8613049,169.5029317,221.3093974,64932.77475,655000,89,40.61814994,97,2928.271495,0.6,3213.340443,4895.202198,126.3636739,372.9194911
543.8615202,151.8615038,169.5033654,221.3097468,64933.36301,645000,91,40.6181671,99,2928.482048,0.4,3213.389379,4895.340659,126.3667699,372.9252752
543.8617195,151.8617027,169.50378,221.3100999,64934.20401,660000,88,40.61818425,96,2928.696584,0.7,3213.43835,4895.479121,126.3698658,372.9309399
543.8619185,151.8619019,169.5042363,221.3104591,64935.12696,640000,92,40.61820141,98.5,2928.912183,0.3,3213.487306,4895.617582,126.3729618,372.9366362
543.8621178,151.8621008,169.504636,221.310817,64935.84865,648500,89.5,40.61821856,97,2929.151945,0.6,3213.536202,4895.756044,126.3760578,372.942384
543.8623171,151.8623002,169.5051082,221.311175,64936.50651,645800,90.2,40.61823571,98.2,2929.344826,0.5,3213.585104,4895.894505,126.3791538,372.9481402
543.8625163,151.8624995,169.5055078,221.3115316,64937.06348,648200,91.2,40.61825287,99.2,2929.598092,0.3,3213.634028,4896.032967,126.3822497,372.9538139
543.8627153,151.862699,169.5059774,221.3118842,64937.87997,652800,89.7,40.61827002,97.8,2929.843834,0.5,3213.682942,4896.171429,126.3853457,372.9596005
543.8629148,151.8628986,169.5064448,221.3122425,64938.71205,647500,90.5,40.61828717,98.6,2930.093253,0.4,3213.731855,4896.30989,126.3884417,372.9652028
543.8631143,151.8630983,169.5069074,221.312596,64939.62462,651200,89.8,40.61830433,97.9,2930.34171,0.5,3213.780747,4896.448352,126.3915377,372.971079
543.8633134,151.8632978,169.5073579,221.3129532,64940.43233,647000,91.2,40.61832148,99.3,2930.565148,0.3,3213.829741,4896.586813,126.3946336,372.9767343
543.863513,151.8634969,169.5077999,221.3133061,64941.08378,648200,90.7,40.61833863,98.9,2930.781386,0.4,3213.87866,4896.725275,126.3977296,372.9823402
543.863712,151.8636962,169.5082414,221.3136612,64941.71131,644100,91.4,40.61835579,98.4,2931.022876,0.3,3213.927592,4896.863736,126.4008256,372.9881607
543.863911,151.8638953,169.5087325,221.3140156,64942.62183,650000,90,40.61837294,98,2931.204779,0.5,3213.976523,4897.002198,126.4039216,372.9939861
543.8641105,151.8640943,169.5091456,221.3143749,64943.1775,655000,89,40.61839009,97,2931.42971,0.6,3214.025448,4897.140659,126.4070175,372.9997973
543.8643095,151.8642932,169.5095993,221.3147274,64944.09453,645000,91,40.61840725,99,2931.652638,0.4,3214.074392,4897.279121,126.4101135,373.0054209
543.8645091,151.8644924,169.5100254,221.3150768,64944.64666,660000,88,40.6184244,96,2931.879867,0.7,3214.123329,4897.417582,126.4132095,373.0111861
543.8647081,151.8646919,169.5104645,221.3154341,64945.34448,640000,92,40.61844155,98.5,2932.110721,0.3,3214.172261,4897.556044,126.4163055,373.0170411
543.8649072,151.8648909,169.5108803,221.3157926,64946.08806,648500,89.5,40.61845871,97,2932.354226,0.6,3214.221214,4897.694505,126.4194014,373.0226659
543.8651068,151.8650902,169.511289,221.3161513,64946.69974,645800,90.2,40.61847586,98.2,2932.558574,0.5,3214.270198,4897.832967,126.4224974,373.0285123
543.8653063,151.8652893,169.5117249,221.3165096,64947.41526,648200,91.2,40.61849301,99.2,2932.75221,0.3,3214.319191,4897.971429,126.4255934,373.034256
543.8655054,151.865489,169.512144,221.3168611,64948.10978,652800,89.7,40.61851017,97.8,2932.940197,0.5,3214.368101,4898.10989,126.4286894,373.0398863
543.8657048,151.8656883,169.5125963,221.3172204,64948.99378,647500,90.5,40.61852732,98.6,2933.192483,0.4,3214.417082,4898.248352,126.4317853,373.045661
543.8659041,151.865888,169.5130176,221.3175752,64949.82026,651200,89.8,40.61854448,97.9,2933.39763,0.5,3214.466001,4898.386813,126.4348813,373.0514565
543.8661031,151.8660873,169.51345,221.3179341,64950.49536,647000,91.2,40.61856163,99.3,2933.588404,0.3,3214.514948,4898.525275,126.4379773,373.057167
543.8663025,151.8662862,169.5139405,221.3182864,64951.04575,648200,90.7,40.61857878,98.9,2933.78676,0.4,3214.563918,4898.663736,126.4410733,373.0629844
543.866502,151.8664854,169.5143784,221.3186414,64951.80351,644100,91.4,40.61859594,98.4,2934.007577,0.3,3214.61281,4898.802198,126.4441692,373.0687791
543.866701,151.8666849,169.5148548,221.3189912,64952.4299,650000,90,40.61861309,98,2934.195277,0.5,3214.661781,4898.940659,126.4472652,373.0743794
543.8669003,151.8668839,169.5153008,221.3193405,64953.16784,655000,89,40.61863024,97,2934.380236,0.6,3214.710739,4899.079121,126.4503612,373.0800444
543.8670993,151.8670831,169.5157588,221.3196942,64954.06466,645000,91,40.6186474,99,2934.614131,0.4,3214.759703,4899.217582,126.4534572,373.0856799
543.8672989,151.8672828,169.5162569,221.3200502,64954.88965,660000,88,40.61866455,96,2934.795212,0.7,3214.808663,4899.356044,126.4565531,373.0914065
543.8674982,151.8674819,169.5166851,221.3204021,64955.55574,640000,92,40.6186817,98.5,2935.029351,0.3,3214.857569,4899.494505,126.4596491,373.0970241
543.8676974,151.8676814,169.5171662,221.3207597,64956.41763,648500,89.5,40.61869886,97,2935.250886,0.6,3214.906522,4899.632967,126.4627451,373.1028856
543.8678971,151.8678809,169.5176153,221.3211183,64957.31183,645800,90.2,40.61871601,98.2,2935.435808,0.5,3214.955517,4899.771429,126.4658411,373.1086003
543.8680961,151.8680801,169.5180595,221.321477,64958.12662,648200,91.2,40.61873316,99.2,2935.652638,0.3,3215.00442,4899.90989,126.468937,373.1142753
543.8682954,151.8682797,169.5185491,221.3218328,64958.93133,652800,89.7,40.61875032,97.8,2935.885782,0.5,3215.053396,4900.048352,126.472033,373.1201581
543.8684946,151.8684787,169.5189847,221.3221846,64959.53827,647500,90.5,40.61876747,98.6,2936.13768,0.4,3215.102301,4900.186813,126.475129,373.1258987
543.868694,151.8686777,169.5193902,221.3225358,64960.42791,651200,89.8,40.61878462,97.9,2936.357647,0.5,3215.151252,4900.325275,126.478225,373.1314921
543.8688933,151.868877,169.5198501,221.322889,64961.3215,647000,91.2,40.61880178,99.3,2936.608109,0.3,3215.200238,4900.463736,126.4813209,373.1373767
543.8690928,151.869076,169.5203135,221.3232486,64961.95948,648200,90.7,40.61881893,98.9,2936.789182,0.4,3215.24917,4900.602198,126.4844169,373.1430141
543.8692917,151.8692756,169.5207903,221.3236013,64962.80479,644100,91.4,40.61883608,98.4,2937.004659,0.3,3215.298075,4900.740659,126.4875129,373.1488356
543.8694908,151.8694746,169.5212035,221.3239546,64963.37308,650000,90,40.61885324,98,2937.235202,0.5,3215.347038,4900.879121,126.4906089,373.154432
543.8696898,151.8696738,169.5216894,221.324313,64963.98257,655000,89,40.61887039,97,2937.434758,0.6,3215.395962,4901.017582,126.4937049,373.1602557
543.8698894,151.8698728,169.5221657,221.3246702,64964.67248,645000,91,40.61888755,99,2937.68928,0.4,3215.444883,4901.156044,126.4968008,373.166152
543.870089,151.8700725,169.5226138,221.3250257,64965.31817,660000,88,40.6189047,96,2937.943315,0.7,3215.493824,4901.294505,126.4998968,373.1717668
543.8702882,151.8702717,169.5230224,221.3253763,64966.17434,640000,92,40.61892185,98.5,2938.164882,0.3,3215.542776,4901.432967,126.5029928,373.1776586
543.8704877,151.8704706,169.5234677,221.3257301,64967.10184,648500,89.5,40.61893901,97,2938.377315,0.6,3215.591704,4901.571429,126.5060888,373.1834655
543.870687,151.87067,169.5239129,221.3260803,64967.73128,645800,90.2,40.61895616,98.2,2938.602389,0.5,3215.640652,4901.70989,126.5091847,373.1891011
543.8708864,151.8708696,169.5243462,221.3264389,64968.41898,648200,91.2,40.61897331,99.2,2938.847337,0.3,3215.689636,4901.848352,126.5122807,373.1947268
543.8710856,151.8710686,169.5248416,221.3267928,64969.11906,652800,89.7,40.61899047,97.8,2939.06501,0.5,3215.738564,4901.986813,126.5153767,373.2005647
543.8712851,151.8712675,169.5253378,221.3271486,64969.75891,647500,90.5,40.61900762,98.6,2939.278233,0.4,3215.787518,4902.125275,126.5184727,373.2063936
543.8714847,151.8714664,169.5258316,221.3275063,64970.42898,651200,89.8,40.61902477,97.9,2939.50849,0.5,3215.836454,4902.263736,126.5215686,373.2120452
543.8716839,151.8716658,169.5262823,221.3278643,64971.19655,647000,91.2,40.61904193,99.3,2939.74976,0.3,3215.885416,4902.402198,126.5246646,373.2177396
543.8718831,151.8718648,169.5267767,221.3282196,64971.83602,648200,90.7,40.61905908,98.9,2939.932418,0.4,3215.934338,4902.540659,126.5277606,373.2233303
543.8720824,151.872064,169.5272528,221.3285775,64972.67384,644100,91.4,40.61907623,98.4,2940.144539,0.3,3215.983255,4902.679121,126.5308566,373.2292261
543.8722818,151.872263,169.5276648,221.3289278,64973.25309,650000,90,40.61909339,98,2940.394776,0.5,3216.032156,4902.817582,126.5339525,373.2350414
543.8724811,151.8724626,169.5281003,221.3292842,64974.03883,655000,89,40.61911054,97,2940.642345,0.6,3216.081144,4902.956044,126.5370485,373.2406332
543.8726804,151.8726621,169.5285397,221.3296395,64974.88369,645000,91,40.61912769,99,2940.856217,0.4,3216.130067,4903.094505,126.5401445,373.2463532
543.8728795,151.8728617,169.5289862,221.3299984,64975.64698,660000,88,40.61914485,96,2941.098391,0.7,3216.179031,4903.232967,126.5432405,373.2521784
543.873079,151.8730608,169.5294094,221.3303578,64976.30899,640000,92,40.619162,98.5,2941.303389,0.3,3216.227983,4903.371429,126.5463364,373.2577839
543.873278,151.8732599,169.5298386,221.3307171,64976.96739,648500,89.5,40.61917915,97,2941.534031,0.6,3216.276884,4903.50989,126.5494324,373.2636067
543.8734774,151.8734589,169.5302607,221.3310663,64977.70143,645800,90.2,40.61919631,98.2,2941.72802,0.5,3216.32583,4903.648352,126.5525284,373.2694031
543.8736764,151.8736582,169.5306832,221.3314201,64978.5388,648200,91.2,40.61921346,99.2,2941.965211,0.3,3216.374754,4903.786813,126.5556244,373.2752055
543.8738756,151.8738576,169.5311047,221.3317754,64979.09161,652800,89.7,40.61923062,97.8,2942.219744,0.5,3216.42374,4903.925275,126.5587203,373.2810313
543.8740747,151.8740569,169.5315788,221.3321264,64979.98204,647500,90.5,40.61924777,98.6,2942.415172,0.4,3216.47263,4904.063736,126.5618163,373.2868168
543.8742738,151.8742562,169.5320119,221.332486,64980.573,651200,89.8,40.61926492,97.9,2942.638671,0.5,3216.521587,4904.202198,126.5649123,373.2925878
