CT,V,AP,RH,RPM_GAS,EX_TEMP,RPM_STEAM,STEAM_PRESSURE,WATER_FR,POWER_1,POWER_2
256.13,40.64,1020.69,94.57,3166.366433,892.441549,2573.23203,681.6789828,144.9391336,481.13,437.5628364
259.66,40.05,1015.78,89.06,3166.402893,892.451392,2573.260691,681.7035728,144.9437451,481.14,437.5778754
255.74,40.62,1016.31,84.91,3166.439433,892.4612881,2573.288673,681.7284403,144.948668,481.15,437.5919758
259.54,41.17,1019.79,65.61,3166.481712,892.4711295,2573.316401,681.7530596,144.9535325,481.18,437.6066597
259.54,41.17,1019.79,65.61,3166.521064,892.4810138,2573.345151,681.7777449,144.9582267,481.18,437.6217154
259.27,40.22,1008.1,89.24,3166.558116,892.4908969,2573.373615,681.8025444,144.9628785,481.23,437.6357769
255.09,42.85,1013.78,91.34,3166.600521,892.5007783,2573.402247,681.8271648,144.9674415,481.24,437.6506512
259.56,41.55,1002.67,70.27,3166.639922,892.5106429,2573.43276,681.8518392,144.9720262,481.24,437.6658045
259.94,41.44,1015.21,87.02,3166.680935,892.5205323,2573.462468,681.8766022,144.9770402,481.24,437.6809654
255.9,45.87,1013.25,87,3166.722427,892.530408,2573.492193,681.901458,144.981728,481.27,437.6962713
256.17,41.31,1002.49,87.59,3166.764203,892.540297,2573.520516,681.9262756,144.9866197,481.27,437.7111013
254.71,39.42,1026.4,84.42,3166.803924,892.5501719,2573.549907,681.9509486,144.9912393,481.28,437.7260725
255.12,40.78,1025.45,96.88,3166.844115,892.5600266,2573.579193,681.9755146,144.9962588,481.28,437.7401473
259.23,42.44,1014.34,94.2,3166.881429,892.5698735,2573.608398,682.0000706,145.0008675,481.29,437.7549344
252.64,39.64,1011.02,85.24,3166.91985,892.5797691,2573.63843,682.0248001,145.0057733,481.29,437.7701907
259.59,38.56,1017.01,60.1,3166.958363,892.5896525,2573.667399,682.0496466,145.0104888,481.3,437.7847992
260.6,41.46,1021.23,89.02,3166.994385,892.5995487,2573.69564,682.0743288,145.0150487,481.3,437.7993249
260.38,40.71,1025.27,80.87,3167.031751,892.6094391,2573.724557,682.0992465,145.0198733,481.3,437.8139137
260.15,41.46,1019.78,83.56,3167.07268,892.6192837,2573.752248,682.1241541,145.0246331,481.31,437.8289547
258.21,38.91,1015.82,88.99,3167.113072,892.6291158,2573.782453,682.1489018,145.0295653,481.32,437.84398
259.75,43.69,1016.81,82.42,3167.153387,892.6390024,2573.811101,682.1734501,145.0345686,481.34,437.8585343
257.99,36.08,1020.08,83.2,3167.194931,892.6488524,2573.839048,682.1981378,145.039305,481.35,437.8735306
256.45,40.02,1032.08,79.7,3167.234415,892.6587105,2573.869642,682.222888,145.0439064,481.36,437.8887347
256.04,41.14,1027.92,87.12,3167.276068,892.6685995,2573.89937,682.2477304,145.0487494,481.37,437.9033306
260.05,41.17,1018.98,83.71,3167.31316,892.678492,2573.929699,682.2723341,145.0536319,481.38,437.9174917
256.25,40.02,1032.14,80.22,3167.354968,892.6883258,2573.95903,682.297191,145.0585291,481.38,437.9315424
255.76,45.87,1010.83,95.79,3167.395465,892.69821,2573.989187,682.3220923,145.0632112,481.4,437.9456298
260.48,41.38,1021.97,65.22,3167.436736,892.7080604,2574.01915,682.3466535,145.0681461,481.41,437.9597774
259.73,40.22,1011.48,87.88,3167.472695,892.7179178,2574.047966,682.3715209,145.0730302,481.42,437.9748045
257.92,39.54,1011.51,84.41,3167.512108,892.7278004,2574.076614,682.3963396,145.0776202,481.44,437.9898659
258.55,35.77,1016.15,73.32,3167.550078,892.7376499,2574.106424,682.4212495,145.0824541,481.44,438.0047305
258.82,34.69,1026.81,82.54,3167.59046,892.747517,2574.13607,682.4459315,145.0874425,481.44,438.0189614
258.88,39.66,1015.21,88.29,3167.62745,892.7574012,2574.165874,682.4707283,145.0923613,481.45,438.033756
256.57,43.65,1018.24,74.47,3167.668492,892.7672509,2574.195735,682.4955968,145.0969606,481.46,438.0483427
260.2,41.46,1020.23,84.54,3167.709842,892.7771199,2574.226081,682.5204771,145.1017748,481.46,438.0632645
259.14,42.44,1014.48,92.03,3167.752382,892.7870149,2574.254019,682.5450006,145.1064075,481.46,438.0781771
259.08,42.49,1010.67,85.35,3167.789253,892.7968458,2574.284534,682.5695415,145.1109538,481.46,438.0923469
256.57,43.65,1018.24,74.47,3167.828209,892.8066918,2574.312889,682.5943136,145.1158802,481.46,438.1072227
254.78,42.85,1013.39,93.36,3167.866234,892.8165295,2574.341888,682.6191837,145.1205022,481.47,438.1220983
260.46,41.06,1021.41,82.34,3167.904919,892.8263701,2574.372233,682.643993,145.1252632,481.47,438.1371923
256.3,41.14,1027.45,86.11,3167.940839,892.8362641,2574.402601,682.6686724,145.1299797,481.49,438.1512283
258.03,37.8,1020.47,60.67,3167.980468,892.8460948,2574.430511,682.6935261,145.1346429,481.51,438.1662185
260.32,40.35,1011.64,84.05,3168.020225,892.8559271,2574.460766,682.7183176,145.1396263,481.51,438.1808422
259.38,43.7,1015.45,90.47,3168.057433,892.8658232,2574.491357,682.7429172,145.1442086,481.52,438.1959296
257.82,40.72,1022.17,88.13,3168.09832,892.8757126,2574.519879,682.7677119,145.1489414,481.52,438.2110069
256.64,39.04,1018.84,74.94,3168.137461,892.8855467,2574.548021,682.792271,145.1537789,481.53,438.2254854
257.64,39.85,1012.78,88.09,3168.179632,892.8954026,2574.578429,682.8169938,145.1584189,481.53,438.2395977
257.52,39.61,1018.61,78.96,3168.216986,892.9052971,2574.606178,682.8418498,145.1632065,481.54,438.2538279
259.19,42.44,1014.38,94.24,3168.254153,892.9151351,2574.63683,682.8666698,145.1677874,481.55,438.2690868
255.47,40.62,1018.66,83.61,3168.294541,892.9250277,2574.665224,682.8913829,145.1723353,481.56,438.2841248
257.54,37.7,1014.58,78.43,3168.335346,892.9348738,2574.693663,682.9162991,145.1773692,481.56,438.298353
258.81,43.14,1012.46,73.99,3168.371138,892.9447284,2574.722836,682.9411485,145.1820557,481.56,438.3133748
258.84,42.49,1010.28,89.09,3168.411182,892.9545585,2574.75056,682.9659641,145.1869243,481.58,438.3284558
257.07,37.49,1010.35,87.19,3168.447637,892.9644106,2574.778294,682.9906534,145.1915124,481.58,438.3432432
259.88,40,1021.4,92.06,3168.489569,892.9742432,2574.807409,683.0151788,145.1965404,481.58,438.3573729
259.41,41.54,1019.48,82.19,3168.529422,892.984079,2574.836669,683.0399472,145.2013666,481.59,438.3725476
258.91,40.69,1015.11,89.65,3168.568911,892.9939116,2574.866716,683.0647122,145.2060187,481.59,438.3873729
258.3,36.08,1020.63,80.42,3168.606624,893.0037446,2574.895676,683.0895603,145.2109622,481.6,438.4023257
255.8,45.87,1009.14,92.06,3168.644133,893.013578,2574.924816,683.1141536,145.2159346,481.6,438.4168523
257.55,43.65,1019.09,61.71,3168.682284,893.0234719,2574.953728,683.1389036,145.2208283,481.61,438.4311515
259.98,39.66,1017.32,77.78,3168.723401,893.0333353,2574.983334,683.1634757,145.2254673,481.64,438.4463834
256.14,40.62,1015.71,86.51,3168.760639,893.0431922,2575.012953,683.1883693,145.230324,481.66,438.4610727
259.65,41.03,1021.09,64.97,3168.802451,893.0530711,2575.041598,683.2130166,145.2353365,481.68,438.4752226
259.65,41.03,1021.09,64.97,3168.84117,893.06292,2575.070477,683.2376994,145.2403072,481.68,438.4895805
255.62,43.65,1017.9,77.43,3168.877695,893.0727766,2575.099568,683.2624926,145.2449503,481.69,438.5040287
257.74,42.49,1009.07,90.11,3168.915726,893.0826714,2575.129221,683.2872562,145.2497447,481.69,438.5184055
260.29,40.56,1017.28,69.13,3168.957969,893.0925392,2575.157758,683.3119982,145.2543447,481.7,438.5333354
259.6,41.03,1021.01,69.03,3168.993948,893.1024043,2575.187598,683.3365967,145.2593671,481.73,438.5483169
257.71,36.25,1027.92,89.84,3169.031663,893.1122787,2575.216114,683.361196,145.2641308,481.74,438.5634941
259.77,41.44,1017.69,78.26,3169.069748,893.1221687,2575.246036,683.3859135,145.2690621,481.74,438.5781302
259.55,41.44,1015.07,85.94,3169.106592,893.1320443,2575.273725,683.4105563,145.274094,481.75,438.5929763
258.3,40.35,1012.37,98.17,3169.146035,893.1418929,2575.301506,683.4351881,145.2787246,481.77,438.6071445
259.23,39.66,1019.44,76.11,3169.183688,893.1517315,2575.330249,683.459804,145.2834166,481.77,438.6220421
258.16,39.64,1011.21,85.56,3169.222749,893.1615887,2575.358288,683.4844764,145.2884108,481.78,438.6367557
259.53,41.44,1018.01,80.09,3169.265086,893.1714379,2575.386677,683.509102,145.2931452,481.83,438.6512791
257.24,38.06,1020.6,85.36,3169.30449,893.1812944,2575.414842,683.5337856,145.2978569,481.83,438.6663203
258.51,34.69,1026.96,75.34,3169.346967,893.1911626,2575.442853,683.5585909,145.3024597,481.83,438.680965
260.67,45,1022.99,85.91,3169.388016,893.2010019,2575.471659,683.5833011,145.3070742,481.83,438.6962559
259.72,41.44,1015.17,84.41,3169.425895,893.2108967,2575.501719,683.6078246,145.3121123,481.85,438.710419
261.02,44.58,1016.4,83.57,3169.461517,893.2207605,2575.531808,683.6324011,145.3168404,481.85,438.7251309
258.6,36.66,1026.4,81.23,3169.497125,893.2306247,2575.560665,683.6572972,145.3218679,481.86,438.7393684
259.86,43.56,1015.13,74.89,3169.533633,893.2405211,2575.589374,683.6820175,145.3266879,481.87,438.7538979
258.62,42.49,1009.06,86.93,3169.570158,893.2503614,2575.619531,683.7068356,145.3316282,481.87,438.7690011
256.9,39.81,1016.74,88.24,3169.609793,893.2602182,2575.647662,683.7313972,145.3366133,481.88,438.7838923
259.32,41.39,1020.03,70.21,3169.650752,893.2700938,2575.676925,683.7562391,145.3416374,481.88,438.7986625
256.91,37.49,1011.05,82.07,3169.688309,893.2799717,2575.705831,683.7809836,145.3463932,481.88,438.8128017
254.96,45.87,1007.32,98.78,3169.724098,893.2898605,2575.73461,683.8055899,145.3511111,481.88,438.8273115
258.33,38.08,1018.94,73.78,3169.764559,893.2997276,2575.763526,683.8303375,145.3560268,481.89,438.8423055
258.64,41.66,1014.14,80.44,3169.80544,893.3095586,2575.792243,683.8550009,145.3605857,481.89,438.8573984
258.42,42.28,1008.4,87.78,3169.846576,893.3194062,2575.820555,683.8797712,145.3654372,481.91,438.8714476
256.02,43.65,1013.85,83.53,3169.887101,893.3292582,2575.851199,683.9043117,145.3703913,481.92,438.8863243
257.98,43.52,1022.45,97.68,3169.929012,893.3391243,2575.881226,683.9290371,145.3752512,481.93,438.9003962
260.25,41.46,1020.65,87.07,3169.965811,893.3489692,2575.910588,683.9537674,145.3802271,481.94,438.9145166
259.75,40.81,1026,84.44,3170.006182,893.3588347,2575.941192,683.9785136,145.3852439,481.95,438.9293406
259.46,42.28,1008.67,78.16,3170.045007,893.3687207,2575.968931,684.0033571,145.3900496,481.95,438.9438465
260.75,45,1023.68,89.37,3170.084801,893.3785995,2575.998781,684.0281839,145.3947156,481.96,438.9589783
259.38,41.44,1015.09,86.8,3170.12124,893.3884634,2576.02856,684.0530178,145.3993398,481.96,438.9734482
257.57,37.49,1009.73,83.07,3170.161039,893.3983507,2576.058149,684.0776267,145.404086,481.98,438.9884963
255.74,45.87,1011.44,95.94,3170.202035,893.4082171,2576.085847,684.1021887,145.4086585,482,439.0035685
256.63,39.42,1024.81,72.58,3170.241096,893.4180761,2576.1138,684.1267718,145.413521,482.02,439.0177709
256.63,39.42,1024.81,72.58,3170.280583,893.4279139,2576.142334,684.1513732,145.4184404,482.02,439.0323214
254.87,42.85,1012.69,94.72,3170.321819,893.4377799,2576.172434,684.1759647,145.423326,482.05,439.0474253
259.34,38.08,1019.56,67.74,3170.359165,893.4476093,2576.201389,684.20082,145.4279702,482.06,439.0619569
258.36,38.91,1016.27,88.82,3170.39748,893.4574673,2576.22998,684.2255178,145.4325712,482.09,439.0771223
255.84,40.62,1018.58,82.73,3170.438634,893.4673628,2576.258243,684.2502095,145.4373953,482.1,439.0924274
257.32,41.26,1010.11,95.18,3170.47844,893.477257,2576.288571,684.2747648,145.4420635,482.1,439.1073062
255.66,39.42,1024.7,78.52,3170.518086,893.4871423,2576.316405,684.2996798,145.4470408,482.11,439.1216557
258.64,34.69,1026.79,80.88,3170.558148,893.4970282,2576.344532,684.3243687,145.4518368,482.15,439.1359511
259.35,41.03,1021.33,66.75,3170.599458,893.5069206,2576.373202,684.3489536,145.4565069,482.16,439.1512251
260.03,43.13,1014.85,70.09,3170.638797,893.5167976,2576.401366,684.3737177,145.4611813,482.16,439.1656353
259.39,39.66,1019.22,75.33,3170.679307,893.5266952,2576.430191,684.3984543,145.4658432,482.16,439.1808334
258.05,38.38,1021.14,86.39,3170.716179,893.5365884,2576.458916,684.4231801,145.4708329,482.17,439.1958503
257.96,38.91,1016.35,89.17,3170.755887,893.5464691,2576.487626,684.4479069,145.4758162,482.17,439.2111057
255.98,39.61,1017.27,84.86,3170.794555,893.5563154,2576.517621,684.4726786,145.4806439,482.17,439.2263383
255.98,39.61,1017.27,84.86,3170.830391,893.5661439,2576.546289,684.4974067,145.4856706,482.17,439.2405292
257.55,39.22,1014.53,77.76,3170.869638,893.575987,2576.576897,684.5222152,145.4904427,482.19,439.255171
257.71,40.77,1021.93,87.04,3170.906682,893.585856,2576.6064,684.5469363,145.4951566,482.19,439.2700054
257.55,39.22,1014.53,77.76,3170.947257,893.5956846,2576.635262,684.5716105,145.5001804,482.19,439.2845502
259.66,41.06,1021.21,84.7,3170.987972,893.6055574,2576.663519,684.596249,145.5047956,482.2,439.2988893
256.81,37.49,1010.74,88.25,3171.026906,893.6154498,2576.694097,684.6208328,145.5096812,482.21,439.313734
254.87,42.85,1013.6,92.3,3171.069179,893.625342,2576.723305,684.6453691,145.5144796,482.22,439.3278421
257.81,39.64,1011.42,86.68,3171.109493,893.6352259,2576.753156,684.6702585,145.519406,482.22,439.342011
256.01,35.79,1011.05,91.33,3171.146515,893.6451112,2576.782549,684.6948944,145.5239786,482.25,439.3569618
258.58,38.38,1021.03,84.37,3171.182837,893.654941,2576.810383,684.7197028,145.528683,482.26,439.3722334
257.21,42.03,1017.81,90.12,3171.22434,893.6647832,2576.838516,684.744239,145.5332907,482.26,439.3873614
260.2,40.67,1016.15,73.2,3171.264048,893.6746302,2576.868061,684.769039,145.5381047,482.26,439.4019818
258.85,40.22,1008.61,90.6,3171.300454,893.6844937,2576.896861,684.7938019,145.5429172,482.3,439.4160217
257.8,39.04,1018.46,66.5,3171.34168,893.6943239,2576.926792,684.8187223,145.5475743,482.31,439.4310198
258.37,39.99,1010.36,93.26,3171.381547,893.7041645,2576.954469,684.8432501,145.5522817,482.31,439.4457158
261.54,45,1022.77,80.79,3171.417491,893.7140457,2576.982703,684.8678179,145.5570856,482.34,439.4598454
260.17,41.46,1020.01,84.86,3171.456517,893.7238816,2577.011225,684.8924845,145.5618004,482.36,439.4744491
260.67,40.56,1022.39,77.92,3171.492213,893.7337601,2577.040258,684.9170306,145.5664075,482.36,439.4887536
259.01,38.56,1016.67,63.61,3171.534379,893.7436385,2577.069042,684.9418983,145.5711656,482.37,439.5030477
256.93,38.68,1017.61,61.28,3171.575042,893.7534881,2577.098931,684.966687,145.5759264,482.37,439.5175623
257,38.08,1020.27,77.67,3171.61269,893.763359,2577.129022,684.9912355,145.5809101,482.38,439.5319539
259.76,39.16,1014.19,85.4,3171.654313,893.7731911,2577.157871,685.0157699,145.585546,482.38,439.5461409
257.73,39.04,1018.61,68.23,3171.69014,893.7830857,2577.187401,685.0404016,145.5905309,482.39,439.5603274
258.51,38.5,1013.33,64.28,3171.726631,893.7929252,2577.217423,685.0652708,145.5953695,482.39,439.5750388
260.9,40.67,1016.66,65.09,3171.764044,893.802819,2577.246934,685.0900104,145.5999476,482.4,439.5900056
258.83,43.56,1014.9,81.55,3171.805985,893.8126738,2577.274682,685.1147757,145.6046242,482.43,439.6048822
257.69,36.24,1013.08,88.37,3171.84513,893.82257,2577.304114,685.1396731,145.6091972,482.46,439.6201397
255.19,40.78,1025.24,95.07,3171.883459,893.8324459,2577.332283,685.1643633,145.6142345,482.46,439.6347991
260.02,39.82,1012.86,89.47,3171.923563,893.8423229,2577.361875,685.189164,145.6188701,482.47,439.6499161
256.15,40.77,1022.42,88.57,3171.960053,893.8522016,2577.39194,685.2137162,145.6238802,482.49,439.6650257
255.71,45.87,1012.04,93.42,3171.996277,893.8620915,2577.419632,685.2383345,145.6284254,482.49,439.6802914
255.71,45.87,1012.04,93.42,3172.038645,893.8719672,2577.448237,685.2631894,145.6334604,482.49,439.6952681
258.81,43.56,1014.99,81.5,3172.07452,893.8818055,2577.478751,685.2877599,145.6383393,482.52,439.7096291
259.31,43.56,1015.09,79.96,3172.116594,893.8916657,2577.509068,685.3123225,145.6432273,482.55,439.723871
259.29,39.04,1022.72,74.29,3172.153247,893.9015285,2577.537104,685.3370205,145.6478615,482.55,439.7383861
257.65,36.3,1016.5,65.51,3172.192063,893.9113752,2577.565942,685.3618548,145.6526917,482.56,439.7532429
256.69,43.65,1020.14,69.55,3172.22966,893.9212699,2577.59567,685.3866512,145.657237,482.57,439.7678578
258.04,41.92,1029.7,92.21,3172.266501,893.9311537,2577.623613,685.4112294,145.6620001,482.58,439.7824109
258.97,39.66,1021.63,78.94,3172.306246,893.9409865,2577.6539,685.4357597,145.6668117,482.62,439.7967715
260.81,45,1023.45,85.89,3172.347195,893.9508596,2577.682969,685.4603797,145.6713913,482.63,439.8116027
252.8,39.64,1011.01,82.96,3172.382851,893.9607163,2577.711664,685.4852327,145.6763938,482.66,439.8269228
255.82,40.62,1016.79,85.04,3172.422281,893.9705518,2577.739768,685.5099053,145.6811711,482.67,439.8416375
254.89,45.87,1007.58,99.35,3172.461782,893.9804496,2577.769753,685.5347701,145.6861648,482.69,439.8558359
258.82,43.56,1014.95,81.54,3172.503325,893.990306,2577.799681,685.5596426,145.6907679,482.71,439.8708272
256.62,42.49,1008.74,94.57,3172.540413,894.0001763,2577.828367,685.5843583,145.6956673,482.74,439.885793
259.37,38.56,1016.84,62.07,3172.578322,894.0100177,2577.85606,685.6090724,145.7007057,482.77,439.8998807
257.71,38.06,1021,83.47,3172.615591,894.0199134,2577.884329,685.6338068,145.7053205,482.78,439.9140195
256.01,35.79,1011.26,90.72,3172.652862,894.0298018,2577.91317,685.6585594,145.7103417,482.79,439.9280533
257.7,40.72,1022.81,81.97,3172.690405,894.0396732,2577.942974,685.6834656,145.7148865,482.79,439.9424358
259.28,41.54,1018.33,79.89,3172.730763,894.0495036,2577.973075,685.7081881,145.7197303,482.8,439.9573859
258.75,40.22,1008.96,90.53,3172.770665,894.0593749,2578.002358,685.7330627,145.7246091,482.8,439.9721956
259.06,43.79,1016.05,81.32,3172.807583,894.0692723,2578.032741,685.7578984,145.7292608,482.8,439.9873833
257,35.77,1018.21,64.84,3172.847808,894.0791606,2578.062044,685.7826166,145.7341521,482.8,440.0019248
259.28,41.54,1018.33,79.89,3172.886014,894.0890358,2578.091945,685.8072818,145.7389082,482.8,440.017109
255.7,40.62,1016.07,84.94,3172.923155,894.0989168,2578.120388,685.8319856,145.7436767,482.82,440.0321249
257.14,39.4,1011.68,91.84,3172.962672,894.1087738,2578.148944,685.8566153,145.7486434,482.82,440.0463525
257.14,39.4,1011.68,91.84,3173.001194,894.1186273,2578.178776,685.8815073,145.7533106,482.82,440.0614082
257.46,41.26,1009.63,96.51,3173.041265,894.1284951,2578.208415,685.9061907,145.7583456,482.83,440.0760734
257.08,39.99,1010.55,91.44,3173.079967,894.1383657,2578.238011,685.9310643,145.763032,482.83,440.0910609
260.5,40.8,1024.06,76.05,3173.116323,894.1482114,2578.266051,685.9557845,145.7680578,482.85,440.1052966
259.2,39.82,1013.19,91.25,3173.15734,894.1580804,2578.296617,685.9805959,145.7729099,482.89,440.1202477
256.65,40.77,1021.79,88.84,3173.195176,894.1679635,2578.324571,686.0053517,145.7778237,482.9,440.1343124
259.12,41.54,1018.61,79.26,3173.236171,894.1778548,2578.353557,686.0299004,145.7823687,482.95,440.1488326
258.52,38.5,1013.16,64.06,3173.276057,894.1877368,2578.384208,686.0546314,145.7873024,482.96,440.163693
257.3,43.65,1019.33,67.62,3173.31202,894.1975678,2578.413267,686.0792679,145.7922841,482.96,440.1788027
256.11,38.68,1017.53,79.23,3173.349354,894.2073968,2578.443803,686.1039494,145.7971177,482.97,440.1930912
